,Load_2013,Load_2014,Load_2015,Load_2016
2016-11-10 00:00:00+01:00,47613.0,45507.0,49500.5,47540.2
2016-11-10 01:00:00+01:00,46178.0,43902.0,47831.8,45970.6
2016-11-10 02:00:00+01:00,46061.0,43432.0,47103.2,45532.1
2016-11-10 03:00:00+01:00,45944.0,43866.0,47461.8,45757.3
2016-11-10 04:00:00+01:00,47892.0,44514.0,49050.5,47152.2
2016-11-10 05:00:00+01:00,51924.0,46756.0,52947.5,50542.5
2016-11-10 06:00:00+01:00,59071.0,53181.0,61827.8,58026.6
2016-11-10 07:00:00+01:00,64386.0,58354.0,67891.5,63543.8
2016-11-10 08:00:00+01:00,65609.0,59965.0,69223.0,64932.3
2016-11-10 09:00:00+01:00,65442.0,60296.0,69533.5,65090.5
2016-11-10 10:00:00+01:00,66804.0,60697.0,70914.2,66138.4
2016-11-10 11:00:00+01:00,67965.0,61458.0,71733.8,67052.3
2016-11-10 12:00:00+01:00,67571.0,60822.0,71133.0,66508.7
2016-11-10 13:00:00+01:00,66780.0,59924.0,70492.5,65732.2
2016-11-10 14:00:00+01:00,64837.0,59485.0,68236.5,64186.2
2016-11-10 15:00:00+01:00,63318.0,59587.0,67091.0,63332.0
2016-11-10 16:00:00+01:00,63166.0,59403.0,67093.2,63220.7
2016-11-10 17:00:00+01:00,66018.0,62848.0,71079.8,66648.6
2016-11-10 18:00:00+01:00,65993.0,62872.0,71034.2,66633.1
2016-11-10 19:00:00+01:00,64036.0,61507.0,69156.2,64899.7
2016-11-10 20:00:00+01:00,60235.0,57520.0,65132.0,60962.3
2016-11-10 21:00:00+01:00,57168.0,54754.0,61574.5,57832.2
2016-11-10 22:00:00+01:00,53105.0,52094.0,58131.0,54443.3
2016-11-10 23:00:00+01:00,48822.0,47919.0,53271.0,50004.0
